,pid,eid,probe,lab,subject,institute,lab_number,region,date,n_channels,neuron_yield,lfp_power,lfp_theta_power,lfp_power_raw,lfp_theta_power_raw,rms_ap_p90,n_trials,behavior,age_at_recording,n_sess_before_recording
292,11a5a93e-58a9-4ed0-995e-52279ec16b98,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,probe01,wittenlab,ibl_witten_13,Princeton,Lab 5,CA1,2019-12-03,56,10,-155.804523053123,-131.69960525439953,-130.69289,-103.31916,15.936553146188459,850,True,224,74
293,11a5a93e-58a9-4ed0-995e-52279ec16b98,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,probe01,wittenlab,ibl_witten_13,Princeton,Lab 5,DG,2019-12-03,36,3,-150.9377847942768,-126.9963217476731,-130.71631,-103.90528,15.865159427573673,850,True,224,74
294,11a5a93e-58a9-4ed0-995e-52279ec16b98,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,probe01,wittenlab,ibl_witten_13,Princeton,Lab 5,LP,2019-12-03,32,18,-165.89699039522725,-145.40801081720906,-129.20226,-102.7097,24.07861390125383,850,True,224,74
295,11a5a93e-58a9-4ed0-995e-52279ec16b98,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,probe01,wittenlab,ibl_witten_13,Princeton,Lab 5,PO,2019-12-03,18,12,-170.05926700761503,-150.72868619028648,-134.16402,-107.37652,31.187500791715095,850,True,224,74
296,84fd7fa3-6c2d-4233-b265-46a427d3d68d,ff96bfe1-d925-4553-94b5-bf8297adf259,probe01,wittenlab,ibl_witten_26,Princeton,Lab 5,PPC,2021-01-27,0,0,,,-134.16402,-107.37652,0.0,426,True,232,87
297,84fd7fa3-6c2d-4233-b265-46a427d3d68d,ff96bfe1-d925-4553-94b5-bf8297adf259,probe01,wittenlab,ibl_witten_26,Princeton,Lab 5,CA1,2021-01-27,36,2,-181.831258949279,-157.6452174352002,-157.88756,-130.70232,13.9114547788062,426,True,232,87
298,84fd7fa3-6c2d-4233-b265-46a427d3d68d,ff96bfe1-d925-4553-94b5-bf8297adf259,probe01,wittenlab,ibl_witten_26,Princeton,Lab 5,DG,2021-01-27,0,0,,,-157.88756,-130.70232,0.0,426,True,232,87
299,84fd7fa3-6c2d-4233-b265-46a427d3d68d,ff96bfe1-d925-4553-94b5-bf8297adf259,probe01,wittenlab,ibl_witten_26,Princeton,Lab 5,LP,2021-01-27,54,24,-182.71490481934646,-155.46412111098599,-157.43063,-130.28412,16.74844207752234,426,True,232,87
300,84fd7fa3-6c2d-4233-b265-46a427d3d68d,ff96bfe1-d925-4553-94b5-bf8297adf259,probe01,wittenlab,ibl_witten_26,Princeton,Lab 5,PO,2021-01-27,38,21,-182.73919046114125,-157.3973116705368,-157.81743,-131.01329,24.22617260466998,426,True,232,87
301,ae252f7b-0224-4925-8174-7b25c2385bb7,572a95d1-39ca-42e1-8424-5c9ffcb2df87,probe01,cortexlab,KS020,UCL,Lab 1,PPC,2020-02-07,86,47,-167.67118575026558,-138.6537415832393,-182.06107,-139.42824,14.161287732900469,339,False,227,75
302,ae252f7b-0224-4925-8174-7b25c2385bb7,572a95d1-39ca-42e1-8424-5c9ffcb2df87,probe01,cortexlab,KS020,UCL,Lab 1,CA1,2020-02-07,36,2,-156.69627291954808,-129.46677204301542,-162.10077,-124.93515,13.99699120417245,339,False,227,75
303,ae252f7b-0224-4925-8174-7b25c2385bb7,572a95d1-39ca-42e1-8424-5c9ffcb2df87,probe01,cortexlab,KS020,UCL,Lab 1,DG,2020-02-07,32,4,-150.237439251581,-121.25748000208455,-152.56178,-115.83722,14.427764313529394,339,False,227,75
304,ae252f7b-0224-4925-8174-7b25c2385bb7,572a95d1-39ca-42e1-8424-5c9ffcb2df87,probe01,cortexlab,KS020,UCL,Lab 1,LP,2020-02-07,64,57,-180.83723208967763,-159.3245655066164,-174.84619,-135.94537,27.324239421479906,339,False,227,75
305,ae252f7b-0224-4925-8174-7b25c2385bb7,572a95d1-39ca-42e1-8424-5c9ffcb2df87,probe01,cortexlab,KS020,UCL,Lab 1,PO,2020-02-07,56,52,-185.72699191974377,-170.6574340486064,-178.5364,-138.42062,24.116947516817646,339,False,227,75
306,63a32e5c-f63a-450d-85cb-140947b67eaf,c4432264-e1ae-446f-8a07-6280abade813,probe00,mainenlab,ZFM-01576,CCU,Lab 2,PPC,2020-12-01,0,0,,,-178.5364,-138.42062,0.0,848,True,189,66
307,63a32e5c-f63a-450d-85cb-140947b67eaf,c4432264-e1ae-446f-8a07-6280abade813,probe00,mainenlab,ZFM-01576,CCU,Lab 2,CA1,2020-12-01,58,9,-162.72932456014266,-137.08841411555417,-167.59636,-134.75812,15.735185953239306,848,True,189,66
308,63a32e5c-f63a-450d-85cb-140947b67eaf,c4432264-e1ae-446f-8a07-6280abade813,probe00,mainenlab,ZFM-01576,CCU,Lab 2,DG,2020-12-01,54,0,-162.8588138498369,-137.91090763826645,-161.16881,-129.20267,17.68078032737197,848,True,189,66
309,63a32e5c-f63a-450d-85cb-140947b67eaf,c4432264-e1ae-446f-8a07-6280abade813,probe00,mainenlab,ZFM-01576,CCU,Lab 2,LP,2020-12-01,0,0,,,-161.16881,-129.20267,0.0,848,True,189,66
310,63a32e5c-f63a-450d-85cb-140947b67eaf,c4432264-e1ae-446f-8a07-6280abade813,probe00,mainenlab,ZFM-01576,CCU,Lab 2,PO,2020-12-01,0,0,,,-161.16881,-129.20267,0.0,848,True,189,66
311,dc50c3de-5d84-4408-9725-22ae55b93522,38d95489-2e82-412a-8c1a-c5377b5f1555,probe01,mrsicflogellab,SWC_023,SWC,Lab 6,PPC,2020-02-13,94,0,-177.0986228695584,-147.4304234521195,-201.70172,-179.66261,15.909677179762713,50,False,240,66
312,dc50c3de-5d84-4408-9725-22ae55b93522,38d95489-2e82-412a-8c1a-c5377b5f1555,probe01,mrsicflogellab,SWC_023,SWC,Lab 6,CA1,2020-02-13,66,0,-167.85893301738312,-135.4645564360177,-185.60764,-148.63914,17.811516262152683,50,False,240,66
313,dc50c3de-5d84-4408-9725-22ae55b93522,38d95489-2e82-412a-8c1a-c5377b5f1555,probe01,mrsicflogellab,SWC_023,SWC,Lab 6,DG,2020-02-13,74,1,-157.6573956843875,-127.08949520715855,-168.63802,-133.467,18.94773277654227,50,False,240,66
314,dc50c3de-5d84-4408-9725-22ae55b93522,38d95489-2e82-412a-8c1a-c5377b5f1555,probe01,mrsicflogellab,SWC_023,SWC,Lab 6,LP,2020-02-13,58,0,-180.7474089875487,-153.06875277122327,-188.35757,-151.74963,19.964194184383757,50,False,240,66
315,dc50c3de-5d84-4408-9725-22ae55b93522,38d95489-2e82-412a-8c1a-c5377b5f1555,probe01,mrsicflogellab,SWC_023,SWC,Lab 6,PO,2020-02-13,16,5,-183.35661826197224,-160.03240141932088,-192.12274,-156.83258,21.472781539826954,50,False,240,66
316,485b50c8-71e1-4654-9a07-64395c15f5ed,9b528ad0-4599-4a55-9148-96cc1d93fb24,probe00,steinmetzlab,NR_0019,UW,Lab 9,PPC,2022-04-29,64,2,-172.80059359137135,-145.3760518795641,-166.35878,-118.567215,9.277249928383121,581,True,271,67
317,485b50c8-71e1-4654-9a07-64395c15f5ed,9b528ad0-4599-4a55-9148-96cc1d93fb24,probe00,steinmetzlab,NR_0019,UW,Lab 9,CA1,2022-04-29,62,15,-165.96576593370256,-142.64534034638683,-163.31819,-118.22966,14.037790501745208,581,True,271,67
318,485b50c8-71e1-4654-9a07-64395c15f5ed,9b528ad0-4599-4a55-9148-96cc1d93fb24,probe00,steinmetzlab,NR_0019,UW,Lab 9,DG,2022-04-29,54,0,-168.67456990588073,-142.03098710264905,-162.63913,-118.498344,10.827328914525738,581,True,271,67
319,485b50c8-71e1-4654-9a07-64395c15f5ed,9b528ad0-4599-4a55-9148-96cc1d93fb24,probe00,steinmetzlab,NR_0019,UW,Lab 9,LP,2022-04-29,6,0,-177.0034957097363,-153.08406974538084,-164.20618,-118.19761,17.05183395731902,581,True,271,67
320,485b50c8-71e1-4654-9a07-64395c15f5ed,9b528ad0-4599-4a55-9148-96cc1d93fb24,probe00,steinmetzlab,NR_0019,UW,Lab 9,PO,2022-04-29,0,0,,,-164.20618,-118.19761,0.0,581,True,271,67
321,3fded122-619c-4e65-aadd-d5420978d167,6c6b0d06-6039-4525-a74b-58cfaa1d3a60,probe00,steinmetzlab,NR_0027,UW,Lab 9,PPC,2022-08-19,50,13,-171.04602902475912,-140.5793153101595,-147.38448,-141.66153,11.431696827292171,1006,True,169,40
322,3fded122-619c-4e65-aadd-d5420978d167,6c6b0d06-6039-4525-a74b-58cfaa1d3a60,probe00,steinmetzlab,NR_0027,UW,Lab 9,CA1,2022-08-19,66,5,-161.53759621336886,-133.63527916624972,-144.89296,-128.7059,11.20284694591341,1006,True,169,40
323,3fded122-619c-4e65-aadd-d5420978d167,6c6b0d06-6039-4525-a74b-58cfaa1d3a60,probe00,steinmetzlab,NR_0027,UW,Lab 9,DG,2022-08-19,50,2,-157.19389340464193,-132.36772641245443,-142.32997,-123.68332,13.71729852940004,1006,True,169,40
324,3fded122-619c-4e65-aadd-d5420978d167,6c6b0d06-6039-4525-a74b-58cfaa1d3a60,probe00,steinmetzlab,NR_0027,UW,Lab 9,LP,2022-08-19,0,0,,,-142.32997,-123.68332,0.0,1006,True,169,40
325,3fded122-619c-4e65-aadd-d5420978d167,6c6b0d06-6039-4525-a74b-58cfaa1d3a60,probe00,steinmetzlab,NR_0027,UW,Lab 9,PO,2022-08-19,0,0,,,-142.32997,-123.68332,0.0,1006,True,169,40
326,41a3b948-13f4-4be7-90b9-150705d39005,7691eeb3-715b-4571-8fda-6bb57aab8253,probe00,angelakilab,NYU-30,NYU,Lab 4,PPC,2020-10-19,0,0,,,-142.32997,-123.68332,0.0,785,True,153,67
327,41a3b948-13f4-4be7-90b9-150705d39005,7691eeb3-715b-4571-8fda-6bb57aab8253,probe00,angelakilab,NYU-30,NYU,Lab 4,CA1,2020-10-19,60,9,-178.972656806945,-149.859153287251,-182.1661,-163.473,18.228614661040243,785,True,153,67
328,41a3b948-13f4-4be7-90b9-150705d39005,7691eeb3-715b-4571-8fda-6bb57aab8253,probe00,angelakilab,NYU-30,NYU,Lab 4,DG,2020-10-19,0,0,,,-182.1661,-163.473,0.0,785,True,153,67
329,41a3b948-13f4-4be7-90b9-150705d39005,7691eeb3-715b-4571-8fda-6bb57aab8253,probe00,angelakilab,NYU-30,NYU,Lab 4,LP,2020-10-19,0,0,,,-182.1661,-163.473,0.0,785,True,153,67
330,41a3b948-13f4-4be7-90b9-150705d39005,7691eeb3-715b-4571-8fda-6bb57aab8253,probe00,angelakilab,NYU-30,NYU,Lab 4,PO,2020-10-19,0,0,,,-182.1661,-163.473,0.0,785,True,153,67
331,9657af01-50bd-4120-8303-416ad9e24a51,7f6b86f9-879a-4ea2-8531-294a221af5d0,probe00,zadorlab,CSH_ZAD_019,CSHL (Z),Lab 8,PPC,2020-08-14,96,7,-170.95871569379088,-143.22393562062499,-177.30841,-145.28294,16.29661202161378,1013,True,276,86
332,9657af01-50bd-4120-8303-416ad9e24a51,7f6b86f9-879a-4ea2-8531-294a221af5d0,probe00,zadorlab,CSH_ZAD_019,CSHL (Z),Lab 8,CA1,2020-08-14,62,7,-157.4192033697141,-131.3339591601784,-163.41866,-132.0965,17.763688735186918,1013,True,276,86
333,9657af01-50bd-4120-8303-416ad9e24a51,7f6b86f9-879a-4ea2-8531-294a221af5d0,probe00,zadorlab,CSH_ZAD_019,CSHL (Z),Lab 8,DG,2020-08-14,60,1,-153.17359611256836,-129.48075464630045,-152.59467,-121.8748,18.467308820308407,1013,True,276,86
334,9657af01-50bd-4120-8303-416ad9e24a51,7f6b86f9-879a-4ea2-8531-294a221af5d0,probe00,zadorlab,CSH_ZAD_019,CSHL (Z),Lab 8,LP,2020-08-14,0,0,,,-152.59467,-121.8748,0.0,1013,True,276,86
335,9657af01-50bd-4120-8303-416ad9e24a51,7f6b86f9-879a-4ea2-8531-294a221af5d0,probe00,zadorlab,CSH_ZAD_019,CSHL (Z),Lab 8,PO,2020-08-14,0,0,,,-152.59467,-121.8748,0.0,1013,True,276,86
336,9e44ddb5-7c7c-48f1-954a-6cec2ad26088,5dcee0eb-b34d-4652-acc3-d10afc6eae68,probe00,cortexlab,KS075,UCL,Lab 1,PPC,2021-12-09,74,7,-166.04594693247395,-137.77118449532367,-146.74341,-133.12656,11.338502750817666,828,True,163,51
337,9e44ddb5-7c7c-48f1-954a-6cec2ad26088,5dcee0eb-b34d-4652-acc3-d10afc6eae68,probe00,cortexlab,KS075,UCL,Lab 1,CA1,2021-12-09,58,1,-159.19970435666409,-131.34685406748372,-144.24617,-122.73671,10.614814223793028,828,True,163,51
338,9e44ddb5-7c7c-48f1-954a-6cec2ad26088,5dcee0eb-b34d-4652-acc3-d10afc6eae68,probe00,cortexlab,KS075,UCL,Lab 1,DG,2021-12-09,72,0,-154.62994857957545,-130.7918886244024,-143.03288,-122.337265,10.849085651530403,828,True,163,51
339,9e44ddb5-7c7c-48f1-954a-6cec2ad26088,5dcee0eb-b34d-4652-acc3-d10afc6eae68,probe00,cortexlab,KS075,UCL,Lab 1,LP,2021-12-09,70,9,-184.59289081500745,-162.61448657916762,-146.91248,-132.04973,14.628701088579167,828,True,163,51
340,9e44ddb5-7c7c-48f1-954a-6cec2ad26088,5dcee0eb-b34d-4652-acc3-d10afc6eae68,probe00,cortexlab,KS075,UCL,Lab 1,PO,2021-12-09,52,8,-188.57060044058696,-170.47528465407854,-147.29668,-133.68333,19.078022697723465,828,True,163,51
341,bbe6ebc1-d32f-42dd-a89c-211226737deb,1b715600-0cbc-442c-bd00-5b0ac2865de1,probe01,cortexlab,KS084,UCL,Lab 1,PPC,2022-01-31,84,13,-168.9198724594108,-139.87428637295596,-165.53845,-123.59694,12.370924667603571,437,True,167,44
342,bbe6ebc1-d32f-42dd-a89c-211226737deb,1b715600-0cbc-442c-bd00-5b0ac2865de1,probe01,cortexlab,KS084,UCL,Lab 1,CA1,2022-01-31,52,2,-160.66257132446992,-132.35648515104555,-160.13242,-119.130035,12.73051545070975,437,True,167,44
343,bbe6ebc1-d32f-42dd-a89c-211226737deb,1b715600-0cbc-442c-bd00-5b0ac2865de1,probe01,cortexlab,KS084,UCL,Lab 1,DG,2022-01-31,64,6,-150.71732077662068,-126.15783498350697,-152.37837,-117.69609,12.740810405556433,437,True,167,44
344,bbe6ebc1-d32f-42dd-a89c-211226737deb,1b715600-0cbc-442c-bd00-5b0ac2865de1,probe01,cortexlab,KS084,UCL,Lab 1,LP,2022-01-31,70,7,-180.3436064522145,-156.32058628009534,-164.7439,-123.14746,18.536146938041664,437,True,167,44
345,bbe6ebc1-d32f-42dd-a89c-211226737deb,1b715600-0cbc-442c-bd00-5b0ac2865de1,probe01,cortexlab,KS084,UCL,Lab 1,PO,2022-01-31,0,0,,,-164.7439,-123.14746,0.0,437,True,167,44
346,dab512bd-a02d-4c1f-8dbc-9155a163efc0,d23a44ef-1402-4ed7-97f5-47e9a7a504d9,probe00,danlab,DY_016,Berkeley,Lab 7,PPC,2020-09-12,28,6,-173.39034652092263,-144.31452723294134,-195.21214,-157.63365,12.653476160546074,410,True,122,32
347,dab512bd-a02d-4c1f-8dbc-9155a163efc0,d23a44ef-1402-4ed7-97f5-47e9a7a504d9,probe00,danlab,DY_016,Berkeley,Lab 7,CA1,2020-09-12,56,13,-163.70925984446126,-136.25346292150508,-175.59929,-141.25233,17.157888838698348,410,True,122,32
348,dab512bd-a02d-4c1f-8dbc-9155a163efc0,d23a44ef-1402-4ed7-97f5-47e9a7a504d9,probe00,danlab,DY_016,Berkeley,Lab 7,DG,2020-09-12,66,7,-152.2660173957123,-127.86430642307084,-157.1107,-125.93247,18.90795507161428,410,True,122,32
349,dab512bd-a02d-4c1f-8dbc-9155a163efc0,d23a44ef-1402-4ed7-97f5-47e9a7a504d9,probe00,danlab,DY_016,Berkeley,Lab 7,LP,2020-09-12,62,12,-185.03882292380305,-160.59017490173588,-182.74834,-148.45705,20.433658459450893,410,True,122,32
350,dab512bd-a02d-4c1f-8dbc-9155a163efc0,d23a44ef-1402-4ed7-97f5-47e9a7a504d9,probe00,danlab,DY_016,Berkeley,Lab 7,PO,2020-09-12,82,21,-191.4830651836232,-172.58638076962026,-188.90933,-156.0402,22.717406082365358,410,True,122,32
351,f9d8aacd-b2a0-49f2-bd71-c2f5aadcfdd1,8a3a0197-b40a-449f-be55-c00b23253bbf,probe00,churchlandlab_ucla,UCLA034,UCLA,Lab 10,PPC,2022-01-25,0,0,,,-188.90933,-156.0402,0.0,417,True,181,33
352,f9d8aacd-b2a0-49f2-bd71-c2f5aadcfdd1,8a3a0197-b40a-449f-be55-c00b23253bbf,probe00,churchlandlab_ucla,UCLA034,UCLA,Lab 10,CA1,2022-01-25,52,12,-156.9297183886789,-131.08511712431215,-160.21544,-126.12483,17.54853415466688,417,True,181,33
353,f9d8aacd-b2a0-49f2-bd71-c2f5aadcfdd1,8a3a0197-b40a-449f-be55-c00b23253bbf,probe00,churchlandlab_ucla,UCLA034,UCLA,Lab 10,DG,2022-01-25,60,5,-152.4283415959668,-129.1755807723991,-152.69197,-119.4954,13.028637971595403,417,True,181,33
354,f9d8aacd-b2a0-49f2-bd71-c2f5aadcfdd1,8a3a0197-b40a-449f-be55-c00b23253bbf,probe00,churchlandlab_ucla,UCLA034,UCLA,Lab 10,LP,2022-01-25,18,7,-183.08984011077803,-158.2513628701096,-176.1776,-142.61201,13.142211473400305,417,True,181,33
355,f9d8aacd-b2a0-49f2-bd71-c2f5aadcfdd1,8a3a0197-b40a-449f-be55-c00b23253bbf,probe00,churchlandlab_ucla,UCLA034,UCLA,Lab 10,PO,2022-01-25,0,0,,,-176.1776,-142.61201,0.0,417,True,181,33
356,0aafb6f1-6c10-4886-8f03-543988e02d9e,3e6a97d3-3991-49e2-b346-6948cb4580fb,probe00,steinmetzlab,NR_0020,UW,Lab 9,PPC,2022-05-08,78,18,-171.86943198903322,-141.98031545726988,-187.35596,-157.16875,11.345140190745221,525,True,235,66
357,0aafb6f1-6c10-4886-8f03-543988e02d9e,3e6a97d3-3991-49e2-b346-6948cb4580fb,probe00,steinmetzlab,NR_0020,UW,Lab 9,CA1,2022-05-08,48,4,-165.3806402053825,-136.44494741821208,-inf,-inf,12.477326847626482,525,True,235,66
358,0aafb6f1-6c10-4886-8f03-543988e02d9e,3e6a97d3-3991-49e2-b346-6948cb4580fb,probe00,steinmetzlab,NR_0020,UW,Lab 9,DG,2022-05-08,60,1,-155.0731798019401,-129.27749371592122,-158.156,-126.78521,13.2095859193026,525,True,235,66
359,0aafb6f1-6c10-4886-8f03-543988e02d9e,3e6a97d3-3991-49e2-b346-6948cb4580fb,probe00,steinmetzlab,NR_0020,UW,Lab 9,LP,2022-05-08,2,0,-172.62737164560872,-143.89342389170247,-169.59206,-134.53,12.134720510893468,525,True,235,66
360,0aafb6f1-6c10-4886-8f03-543988e02d9e,3e6a97d3-3991-49e2-b346-6948cb4580fb,probe00,steinmetzlab,NR_0020,UW,Lab 9,PO,2022-05-08,0,0,,,-169.59206,-134.53,0.0,525,True,235,66
361,94e948c1-f7be-4868-893a-f7cd2df3313e,03d9a098-07bf-4765-88b7-85f8d8f620cc,probe00,churchlandlab_ucla,UCLA014,UCLA,Lab 10,PPC,2021-08-18,0,0,,,-169.59206,-134.53,0.0,581,True,155,52
362,94e948c1-f7be-4868-893a-f7cd2df3313e,03d9a098-07bf-4765-88b7-85f8d8f620cc,probe00,churchlandlab_ucla,UCLA014,UCLA,Lab 10,CA1,2021-08-18,0,0,,,-169.59206,-134.53,0.0,581,True,155,52
363,94e948c1-f7be-4868-893a-f7cd2df3313e,03d9a098-07bf-4765-88b7-85f8d8f620cc,probe00,churchlandlab_ucla,UCLA014,UCLA,Lab 10,DG,2021-08-18,46,0,-162.04267641006612,-136.56905852464237,-161.26302,-132.33598,16.72700569031758,581,True,155,52
364,94e948c1-f7be-4868-893a-f7cd2df3313e,03d9a098-07bf-4765-88b7-85f8d8f620cc,probe00,churchlandlab_ucla,UCLA014,UCLA,Lab 10,LP,2021-08-18,0,0,,,-161.26302,-132.33598,0.0,581,True,155,52
365,94e948c1-f7be-4868-893a-f7cd2df3313e,03d9a098-07bf-4765-88b7-85f8d8f620cc,probe00,churchlandlab_ucla,UCLA014,UCLA,Lab 10,PO,2021-08-18,0,0,,,-161.26302,-132.33598,0.0,581,True,155,52
