,pid,eid,probe,lab,subject,institute,lab_number,region,date,n_channels,neuron_yield,total_yield,lfp_power,lfp_theta_power,lfp_power_raw,lfp_theta_power_raw,rms_ap_p90,n_trials,behavior,age_at_recording,n_sess_before_recording
263,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,CSHL (Z),Lab 8,DG,2020-09-04,0,0,0.3901098901098901,,,-176.5388,-145.24765,0.0,894,True,157.0,45.0
264,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,CSHL (Z),Lab 8,LP,2020-09-04,0,0,0.3901098901098901,,,-176.5388,-145.24765,0.0,894,True,157.0,45.0
265,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,15763234-d21e-491f-a01b-1238eb96d389,probe00,zadorlab,CSH_ZAD_026,CSHL (Z),Lab 8,PO,2020-09-04,74,62,0.3901098901098901,-177.98762072678218,-156.16293606821614,-174.30849,-144.41965,37.41132223712878,894,True,157.0,45.0
266,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,UCL,Lab 1,PPC,2020-12-09,64,14,0.2541436464088398,-167.74711856905537,-140.84982714716512,-185.52307,-148.5905,15.92294830781542,471,True,154.0,60.0
267,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,UCL,Lab 1,CA1,2020-12-09,52,7,0.2541436464088398,-155.980462372021,-128.49838470008964,-165.97694,-131.25471,13.427396693926179,471,True,154.0,60.0
268,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,UCL,Lab 1,DG,2020-12-09,48,2,0.2541436464088398,-152.43989834848958,-127.09266521199463,-158.42624,-126.992424,10.30567879913165,471,True,154.0,60.0
269,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,UCL,Lab 1,LP,2020-12-09,56,26,0.2541436464088398,-180.58951159268253,-157.40325463903437,-180.30167,-148.93733,22.574859942402785,471,True,154.0,60.0
270,70da415f-444d-4148-ade7-a1f58a16fcf8,781b35fd-e1f0-4d14-b2bb-95b7263082bb,probe01,cortexlab,KS044,UCL,Lab 1,PO,2020-12-09,0,0,0.2541436464088398,,,-180.30167,-148.93733,0.0,471,True,154.0,60.0
271,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,NYU,Lab 4,PPC,2020-09-21,76,33,0.42777777777777776,-167.72883817585648,-139.85237473752125,-175.33347,-144.26335,15.461277505254975,1028,False,125.0,43.0
272,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,NYU,Lab 4,CA1,2020-09-21,48,11,0.42777777777777776,-158.3702464268994,-131.86242343648192,-161.45038,-129.1364,19.327258940817437,1028,False,125.0,43.0
273,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,NYU,Lab 4,DG,2020-09-21,66,14,0.42777777777777776,-153.39057165411666,-129.1451062887935,-152.74431,-122.209236,19.74404911372247,1028,False,125.0,43.0
274,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,NYU,Lab 4,LP,2020-09-21,68,50,0.42777777777777776,-183.29602950945008,-160.84457781518594,-173.1576,-140.36484,22.01865352903844,1028,False,125.0,43.0
275,6e1379e8-3af0-4fc5-8ba8-37d3bb02226b,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe00,angelakilab,NYU-29,NYU,Lab 4,PO,2020-09-21,72,41,0.42777777777777776,-188.13595619794975,-172.52046793365398,-176.38138,-145.85757,26.90127026859695,1028,False,125.0,43.0
276,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,CSHL (C),Lab 3,PPC,2020-02-21,90,0,0.17378048780487804,-178.4305146170714,-151.7560896191059,-175.24942,-132.43098,14.455274164599967,812,True,192.0,73.0
277,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,CSHL (C),Lab 3,CA1,2020-02-21,46,4,0.17378048780487804,-169.53274011882758,-144.36716301815673,-170.69885,-130.20732,14.194212564177473,812,True,192.0,73.0
278,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,CSHL (C),Lab 3,DG,2020-02-21,36,3,0.17378048780487804,-157.68608577050023,-130.03308017052464,-162.73466,-126.20196,16.39135746793892,812,True,192.0,73.0
279,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,CSHL (C),Lab 3,LP,2020-02-21,42,20,0.17378048780487804,-181.05405988529668,-156.28032374899647,-174.91733,-133.14441,20.539869947536275,812,True,192.0,73.0
280,8d59da25-3a9c-44be-8b1a-e27cdd39ca34,4b00df29-3769-43be-bb40-128b1cba6d35,probe00,churchlandlab,CSHL052,CSHL (C),Lab 3,PO,2020-02-21,18,9,0.17378048780487804,-182.29124086761396,-158.32669212086915,-174.10135,-131.64133,25.892001058808237,812,True,192.0,73.0
281,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,NYU,Lab 4,PPC,2021-06-21,0,0,0.15406976744186046,,,-174.10135,-131.64133,0.0,403,False,139.0,46.0
282,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,NYU,Lab 4,CA1,2021-06-21,46,0,0.15406976744186046,-163.2663075640021,-136.20466023176917,-169.29175,-134.14006,11.606376557312405,403,False,139.0,46.0
283,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,NYU,Lab 4,DG,2021-06-21,56,6,0.15406976744186046,-154.60897090839123,-130.44683714657657,-155.82385,-123.32111,16.514426448007228,403,False,139.0,46.0
284,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,NYU,Lab 4,LP,2021-06-21,28,12,0.15406976744186046,-183.64181599680504,-156.33474976058156,-177.06775,-139.82991,11.53015731527363,403,False,139.0,46.0
285,bf96f6d6-4726-4cfa-804a-bca8f9262721,f140a2ec-fd49-4814-994a-fe3476f14e66,probe00,angelakilab,NYU-47,NYU,Lab 4,PO,2021-06-21,0,0,0.15406976744186046,,,-177.06775,-139.82991,0.0,403,False,139.0,46.0
286,f68d9f26-ac40-4c67-9cbf-9ad1851292f7,687017d4-c9fc-458f-a7d5-0979fe1a7470,probe00,churchlandlab_ucla,UCLA052,UCLA,Lab 10,PPC,2022-07-12,50,23,0.23563218390804597,-167.64574902597982,-137.7624683863314,-155.54105,-139.24965,14.871744016317615,436,True,210.0,56.0
287,f68d9f26-ac40-4c67-9cbf-9ad1851292f7,687017d4-c9fc-458f-a7d5-0979fe1a7470,probe00,churchlandlab_ucla,UCLA052,UCLA,Lab 10,CA1,2022-07-12,60,10,0.23563218390804597,-158.42088945770183,-131.38336021168945,-151.16963,-129.30179,15.304672798634183,436,True,210.0,56.0
288,f68d9f26-ac40-4c67-9cbf-9ad1851292f7,687017d4-c9fc-458f-a7d5-0979fe1a7470,probe00,churchlandlab_ucla,UCLA052,UCLA,Lab 10,DG,2022-07-12,52,6,0.23563218390804597,-152.49589428965172,-126.67137681951198,-145.42656,-121.76917,14.52483598025814,436,True,210.0,56.0
289,f68d9f26-ac40-4c67-9cbf-9ad1851292f7,687017d4-c9fc-458f-a7d5-0979fe1a7470,probe00,churchlandlab_ucla,UCLA052,UCLA,Lab 10,LP,2022-07-12,0,0,0.23563218390804597,,,-145.42656,-121.76917,0.0,436,True,210.0,56.0
290,f68d9f26-ac40-4c67-9cbf-9ad1851292f7,687017d4-c9fc-458f-a7d5-0979fe1a7470,probe00,churchlandlab_ucla,UCLA052,UCLA,Lab 10,PO,2022-07-12,0,0,0.23563218390804597,,,-145.42656,-121.76917,0.0,436,True,210.0,56.0
291,a3d13b05-bf4d-427a-a2d5-2fe050d603ec,03cf52f6-fba6-4743-a42e-dd1ac3072343,probe00,zadorlab,CSH_ZAD_011,CSHL (Z),Lab 8,PPC,2020-03-22,0,0,0.1550632911392405,,,-145.42656,-121.76917,0.0,415,True,187.0,56.0
292,a3d13b05-bf4d-427a-a2d5-2fe050d603ec,03cf52f6-fba6-4743-a42e-dd1ac3072343,probe00,zadorlab,CSH_ZAD_011,CSHL (Z),Lab 8,CA1,2020-03-22,0,0,0.1550632911392405,,,-145.42656,-121.76917,0.0,415,True,187.0,56.0
293,a3d13b05-bf4d-427a-a2d5-2fe050d603ec,03cf52f6-fba6-4743-a42e-dd1ac3072343,probe00,zadorlab,CSH_ZAD_011,CSHL (Z),Lab 8,DG,2020-03-22,0,0,0.1550632911392405,,,-145.42656,-121.76917,0.0,415,True,187.0,56.0
294,a3d13b05-bf4d-427a-a2d5-2fe050d603ec,03cf52f6-fba6-4743-a42e-dd1ac3072343,probe00,zadorlab,CSH_ZAD_011,CSHL (Z),Lab 8,LP,2020-03-22,0,0,0.1550632911392405,,,-145.42656,-121.76917,0.0,415,True,187.0,56.0
295,a3d13b05-bf4d-427a-a2d5-2fe050d603ec,03cf52f6-fba6-4743-a42e-dd1ac3072343,probe00,zadorlab,CSH_ZAD_011,CSHL (Z),Lab 8,PO,2020-03-22,0,0,0.1550632911392405,,,-145.42656,-121.76917,0.0,415,True,187.0,56.0
296,19baa84c-22a5-4589-9cbd-c23f111c054c,862ade13-53cd-4221-a3fa-dda8643641f2,probe01,hoferlab,SWC_042,SWC,Lab 6,PPC,2020-07-15,84,22,0.11878453038674033,-173.52626454780133,-140.34210840243304,-166.81805,-145.01097,18.78197048954116,595,True,217.0,47.0
297,19baa84c-22a5-4589-9cbd-c23f111c054c,862ade13-53cd-4221-a3fa-dda8643641f2,probe01,hoferlab,SWC_042,SWC,Lab 6,CA1,2020-07-15,52,1,0.11878453038674033,-162.17520970994917,-129.7779741330261,-158.3888,-127.479195,19.461461870195027,595,True,217.0,47.0
298,19baa84c-22a5-4589-9cbd-c23f111c054c,862ade13-53cd-4221-a3fa-dda8643641f2,probe01,hoferlab,SWC_042,SWC,Lab 6,DG,2020-07-15,78,15,0.11878453038674033,-156.9316606564636,-126.64102102367615,-152.77975,-118.07049,21.509690637406514,595,True,217.0,47.0
299,19baa84c-22a5-4589-9cbd-c23f111c054c,862ade13-53cd-4221-a3fa-dda8643641f2,probe01,hoferlab,SWC_042,SWC,Lab 6,LP,2020-07-15,64,3,0.11878453038674033,-182.07853946749287,-157.53631386820393,-162.98094,-131.44922,19.32631524941883,595,True,217.0,47.0
300,19baa84c-22a5-4589-9cbd-c23f111c054c,862ade13-53cd-4221-a3fa-dda8643641f2,probe01,hoferlab,SWC_042,SWC,Lab 6,PO,2020-07-15,0,0,0.11878453038674033,,,-162.98094,-131.44922,0.0,595,True,217.0,47.0
301,143dd7cf-6a47-47a1-906d-927ad7fe9117,3638d102-e8b6-4230-8742-e548cd87a949,probe01,mrsicflogellab,SWC_058,SWC,Lab 6,PPC,2020-12-07,84,1,0.20903954802259886,-172.39810543350865,-141.70837937600191,-182.54141,-149.02798,13.573668612035327,695,True,132.0,35.0
302,143dd7cf-6a47-47a1-906d-927ad7fe9117,3638d102-e8b6-4230-8742-e548cd87a949,probe01,mrsicflogellab,SWC_058,SWC,Lab 6,CA1,2020-12-07,50,3,0.20903954802259886,-161.27950787607747,-132.7716917139681,-165.6789,-131.17429,15.889467734517936,695,True,132.0,35.0
303,143dd7cf-6a47-47a1-906d-927ad7fe9117,3638d102-e8b6-4230-8742-e548cd87a949,probe01,mrsicflogellab,SWC_058,SWC,Lab 6,DG,2020-12-07,76,5,0.20903954802259886,-152.72656029965503,-126.32140953478816,-152.18932,-121.05852,17.62893298440088,695,True,132.0,35.0
304,143dd7cf-6a47-47a1-906d-927ad7fe9117,3638d102-e8b6-4230-8742-e548cd87a949,probe01,mrsicflogellab,SWC_058,SWC,Lab 6,LP,2020-12-07,60,32,0.20903954802259886,-184.06811515553713,-158.93878127797365,-172.61404,-141.39288,19.077016578443583,695,True,132.0,35.0
305,143dd7cf-6a47-47a1-906d-927ad7fe9117,3638d102-e8b6-4230-8742-e548cd87a949,probe01,mrsicflogellab,SWC_058,SWC,Lab 6,PO,2020-12-07,0,0,0.20903954802259886,,,-172.61404,-141.39288,0.0,695,True,132.0,35.0
306,84bb830f-b9ff-4e6b-9296-f458fb41d160,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe00,mainenlab,ZM_3001,CCU,Lab 2,PPC,2020-08-05,68,66,0.7403314917127072,-166.32001969176568,-140.61480625720972,-176.31549,-152.01022,26.244057135805853,780,False,269.0,42.0
307,84bb830f-b9ff-4e6b-9296-f458fb41d160,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe00,mainenlab,ZM_3001,CCU,Lab 2,CA1,2020-08-05,58,10,0.7403314917127072,-157.9661407033101,-131.3436989182212,-162.66359,-130.88353,16.307698874263895,780,False,269.0,42.0
308,84bb830f-b9ff-4e6b-9296-f458fb41d160,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe00,mainenlab,ZM_3001,CCU,Lab 2,DG,2020-08-05,24,2,0.7403314917127072,-148.40717523956218,-118.76597676340657,-149.04915,-111.46932,15.231559502223762,780,False,269.0,42.0
309,84bb830f-b9ff-4e6b-9296-f458fb41d160,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe00,mainenlab,ZM_3001,CCU,Lab 2,LP,2020-08-05,54,58,0.7403314917127072,-180.7749094421944,-160.65202787074256,-168.232,-134.94093,27.87119458961483,780,False,269.0,42.0
310,84bb830f-b9ff-4e6b-9296-f458fb41d160,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe00,mainenlab,ZM_3001,CCU,Lab 2,PO,2020-08-05,74,105,0.7403314917127072,-183.70223085234966,-168.35848394534742,-170.5322,-137.80984,32.37811362362545,780,False,269.0,42.0
311,ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,zadorlab,CSH_ZAD_001,CSHL (Z),Lab 8,PPC,2020-01-14,86,50,0.3795180722891566,-168.9822068010071,-139.90345973921112,-138.4347,-125.297806,16.09610039347034,310,False,273.0,61.0
312,ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,zadorlab,CSH_ZAD_001,CSHL (Z),Lab 8,CA1,2020-01-14,44,9,0.3795180722891566,-158.42098958772522,-130.42739186350425,-137.15424,-121.09646,14.611154251617561,310,False,273.0,61.0
313,ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,zadorlab,CSH_ZAD_001,CSHL (Z),Lab 8,DG,2020-01-14,74,20,0.3795180722891566,-152.44656788270885,-125.98828891740322,-135.29124,-117.70305,14.544217007692204,310,False,273.0,61.0
314,ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,zadorlab,CSH_ZAD_001,CSHL (Z),Lab 8,LP,2020-01-14,58,24,0.3795180722891566,-181.8434547775962,-160.7628057634192,-138.23926,-124.800896,20.231860479956715,310,False,273.0,61.0
315,ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,zadorlab,CSH_ZAD_001,CSHL (Z),Lab 8,PO,2020-01-14,28,12,0.3795180722891566,-184.31792231350775,-166.21822601790578,-138.45024,-125.466385,17.343484656726837,310,False,273.0,61.0
316,730770d6-617a-4ada-95db-a48521befda5,6899a67d-2e53-4215-a52a-c7021b5da5d4,probe00,churchlandlab_ucla,MFD_06,UCLA,Lab 10,PPC,2023-08-29,0,0,0.3588235294117647,,,-138.45024,-125.466385,0.0,402,False,182.0,64.0
317,730770d6-617a-4ada-95db-a48521befda5,6899a67d-2e53-4215-a52a-c7021b5da5d4,probe00,churchlandlab_ucla,MFD_06,UCLA,Lab 10,CA1,2023-08-29,56,9,0.3588235294117647,-160.99906920769018,-133.51067528788167,-163.20421,-126.64323,15.410136372796583,402,False,182.0,64.0
318,730770d6-617a-4ada-95db-a48521befda5,6899a67d-2e53-4215-a52a-c7021b5da5d4,probe00,churchlandlab_ucla,MFD_06,UCLA,Lab 10,DG,2023-08-29,54,11,0.3588235294117647,-156.02914700571617,-133.29081263252462,-156.05261,-126.141785,14.677944980684629,402,False,182.0,64.0
319,730770d6-617a-4ada-95db-a48521befda5,6899a67d-2e53-4215-a52a-c7021b5da5d4,probe00,churchlandlab_ucla,MFD_06,UCLA,Lab 10,LP,2023-08-29,50,35,0.3588235294117647,-184.96205655161458,-162.18946805063803,-177.73323,-140.95514,19.32692057161054,402,False,182.0,64.0
320,730770d6-617a-4ada-95db-a48521befda5,6899a67d-2e53-4215-a52a-c7021b5da5d4,probe00,churchlandlab_ucla,MFD_06,UCLA,Lab 10,PO,2023-08-29,72,43,0.3588235294117647,-187.8712408972838,-168.42209070587077,-180.23553,-142.59708,23.981973960484975,402,False,182.0,64.0
321,7a620688-66cb-44d3-b79b-ccac1c8ba23e,15b69921-d471-4ded-8814-2adad954bcd8,probe00,churchlandlab_ucla,MFD_07,UCLA,Lab 10,PPC,2023-08-31,72,27,0.25132275132275134,-169.19432212575194,-139.89961758253227,-175.50586,-141.37943,12.457104468836757,825,True,184.0,62.0
322,7a620688-66cb-44d3-b79b-ccac1c8ba23e,15b69921-d471-4ded-8814-2adad954bcd8,probe00,churchlandlab_ucla,MFD_07,UCLA,Lab 10,CA1,2023-08-31,50,15,0.25132275132275134,-162.65018704477865,-135.42078045908528,-166.94574,-132.43152,11.834572725758079,825,True,184.0,62.0
323,7a620688-66cb-44d3-b79b-ccac1c8ba23e,15b69921-d471-4ded-8814-2adad954bcd8,probe00,churchlandlab_ucla,MFD_07,UCLA,Lab 10,DG,2023-08-31,74,16,0.25132275132275134,-150.9833234187625,-126.33547554723985,-153.20143,-119.92466,13.36569313077977,825,True,184.0,62.0
324,7a620688-66cb-44d3-b79b-ccac1c8ba23e,15b69921-d471-4ded-8814-2adad954bcd8,probe00,churchlandlab_ucla,MFD_07,UCLA,Lab 10,LP,2023-08-31,46,2,0.25132275132275134,-177.9163215291112,-152.97109378173306,-171.87938,-134.74586,12.96251423545276,825,True,184.0,62.0
325,7a620688-66cb-44d3-b79b-ccac1c8ba23e,15b69921-d471-4ded-8814-2adad954bcd8,probe00,churchlandlab_ucla,MFD_07,UCLA,Lab 10,PO,2023-08-31,62,16,0.25132275132275134,-187.68296630522946,-171.01123097237127,-177.15613,-141.27507,26.029938609697428,825,True,184.0,62.0
326,02cc03e4-8015-4050-bb42-6c832091febb,2bdf206a-820f-402f-920a-9e86cd5388a4,probe00,churchlandlab_ucla,UCLA037,UCLA,Lab 10,PPC,2022-02-02,32,12,0.2542372881355932,-165.0631812578829,-135.71149716440755,-171.64726,-135.03172,13.44604696454236,580,True,189.0,33.0
327,02cc03e4-8015-4050-bb42-6c832091febb,2bdf206a-820f-402f-920a-9e86cd5388a4,probe00,churchlandlab_ucla,UCLA037,UCLA,Lab 10,CA1,2022-02-02,60,7,0.2542372881355932,-156.77715369923828,-129.82109189097005,-160.33224,-124.7856,13.5508077176995,580,True,189.0,33.0
328,02cc03e4-8015-4050-bb42-6c832091febb,2bdf206a-820f-402f-920a-9e86cd5388a4,probe00,churchlandlab_ucla,UCLA037,UCLA,Lab 10,DG,2022-02-02,56,2,0.2542372881355932,-152.96092877451497,-128.39921024249767,-152.07425,-119.8418,14.003625440347067,580,True,189.0,33.0
329,02cc03e4-8015-4050-bb42-6c832091febb,2bdf206a-820f-402f-920a-9e86cd5388a4,probe00,churchlandlab_ucla,UCLA037,UCLA,Lab 10,LP,2022-02-02,0,0,0.2542372881355932,,,-152.07425,-119.8418,0.0,580,True,189.0,33.0
330,02cc03e4-8015-4050-bb42-6c832091febb,2bdf206a-820f-402f-920a-9e86cd5388a4,probe00,churchlandlab_ucla,UCLA037,UCLA,Lab 10,PO,2022-02-02,0,0,0.2542372881355932,,,-152.07425,-119.8418,0.0,580,True,189.0,33.0
331,a12c8ae8-d5ad-4d15-b805-436ad23e5ad1,d9f0c293-df4c-410a-846d-842e47c6b502,probe01,wittenlab,ibl_witten_25,Princeton,Lab 5,PPC,2020-12-07,64,21,0.4157303370786517,-166.58588800493794,-140.9668322569521,-159.01808,-128.12552,12.600100114584793,401,False,181.0,49.0
332,a12c8ae8-d5ad-4d15-b805-436ad23e5ad1,d9f0c293-df4c-410a-846d-842e47c6b502,probe01,wittenlab,ibl_witten_25,Princeton,Lab 5,CA1,2020-12-07,58,13,0.4157303370786517,-155.26348977810133,-130.6352572825632,-151.56845,-119.660645,15.449958019044992,401,False,181.0,49.0
333,a12c8ae8-d5ad-4d15-b805-436ad23e5ad1,d9f0c293-df4c-410a-846d-842e47c6b502,probe01,wittenlab,ibl_witten_25,Princeton,Lab 5,DG,2020-12-07,74,18,0.4157303370786517,-150.35985929836158,-129.25654451201763,-147.36617,-119.79751,17.066255108261327,401,False,181.0,49.0
334,a12c8ae8-d5ad-4d15-b805-436ad23e5ad1,d9f0c293-df4c-410a-846d-842e47c6b502,probe01,wittenlab,ibl_witten_25,Princeton,Lab 5,LP,2020-12-07,56,30,0.4157303370786517,-182.0105402748463,-159.71561322275716,-158.89581,-129.08696,16.243152886256272,401,False,181.0,49.0
335,a12c8ae8-d5ad-4d15-b805-436ad23e5ad1,d9f0c293-df4c-410a-846d-842e47c6b502,probe01,wittenlab,ibl_witten_25,Princeton,Lab 5,PO,2020-12-07,66,37,0.4157303370786517,-187.0443966626246,-169.75809692822,-158.37563,-128.34756,19.21846802860145,401,False,181.0,49.0
336,523f8301-4f56-4faf-ab33-a9ff11331118,88224abb-5746-431f-9c17-17d7ef806e6a,probe00,mainenlab,ZFM-02372,CCU,Lab 2,PPC,2021-06-01,22,0,0.3343195266272189,-170.52881894175135,-138.00181608697065,-175.64139,-147.8526,12.596898632882981,452,True,163.0,57.0
337,523f8301-4f56-4faf-ab33-a9ff11331118,88224abb-5746-431f-9c17-17d7ef806e6a,probe00,mainenlab,ZFM-02372,CCU,Lab 2,CA1,2021-06-01,54,7,0.3343195266272189,-165.83210418729348,-134.7871964408019,-170.52754,-142.209,15.075039595689185,452,True,163.0,57.0
338,523f8301-4f56-4faf-ab33-a9ff11331118,88224abb-5746-431f-9c17-17d7ef806e6a,probe00,mainenlab,ZFM-02372,CCU,Lab 2,DG,2021-06-01,62,2,0.3343195266272189,-158.66970789419116,-128.68243655452855,-158.45486,-122.09439,14.838855682255948,452,True,163.0,57.0
339,523f8301-4f56-4faf-ab33-a9ff11331118,88224abb-5746-431f-9c17-17d7ef806e6a,probe00,mainenlab,ZFM-02372,CCU,Lab 2,LP,2021-06-01,66,10,0.3343195266272189,-176.22819444112986,-149.35803887546342,-167.22557,-131.95029,19.39583262072593,452,True,163.0,57.0
340,523f8301-4f56-4faf-ab33-a9ff11331118,88224abb-5746-431f-9c17-17d7ef806e6a,probe00,mainenlab,ZFM-02372,CCU,Lab 2,PO,2021-06-01,90,88,0.3343195266272189,-186.6667059215961,-167.42959324052518,-170.31723,-137.05226,22.05841844108924,452,True,163.0,57.0
341,b749446c-18e3-4987-820a-50649ab0f826,aad23144-0e52-4eac-80c5-c4ee2decb198,probe01,cortexlab,KS023,UCL,Lab 1,PPC,2019-12-10,80,38,0.24860335195530725,-167.42327580515462,-139.79529175821858,-188.28511,-142.78722,16.158794510154404,641,True,168.0,45.0
342,b749446c-18e3-4987-820a-50649ab0f826,aad23144-0e52-4eac-80c5-c4ee2decb198,probe01,cortexlab,KS023,UCL,Lab 1,CA1,2019-12-10,50,7,0.24860335195530725,-155.17332165781576,-127.51031231943685,-164.81677,-127.804474,12.948252088558093,641,True,168.0,45.0
343,b749446c-18e3-4987-820a-50649ab0f826,aad23144-0e52-4eac-80c5-c4ee2decb198,probe01,cortexlab,KS023,UCL,Lab 1,DG,2019-12-10,66,9,0.24860335195530725,-151.06021494061937,-127.75219247043412,-155.27667,-125.20579,14.018322537025561,641,True,168.0,45.0
344,b749446c-18e3-4987-820a-50649ab0f826,aad23144-0e52-4eac-80c5-c4ee2decb198,probe01,cortexlab,KS023,UCL,Lab 1,LP,2019-12-10,60,14,0.24860335195530725,-182.41683443450847,-159.79784766896486,-174.76476,-136.86037,17.2221644393092,641,True,168.0,45.0
345,b749446c-18e3-4987-820a-50649ab0f826,aad23144-0e52-4eac-80c5-c4ee2decb198,probe01,cortexlab,KS023,UCL,Lab 1,PO,2019-12-10,68,19,0.24860335195530725,-191.8630714675297,-175.00605911150086,-179.58989,-139.60278,17.378484238798173,641,True,168.0,45.0
346,36362f75-96d8-4ed4-a728-5e72284d0995,d0ea3148-948d-4817-94f8-dcaf2342bbbe,probe00,mainenlab,ZFM-01936,CCU,Lab 2,PPC,2021-01-19,20,0,0.3757062146892655,-166.30100750986657,-140.0809109217318,-179.64784,-153.71834,12.909616204479603,560,True,149.0,35.0
347,36362f75-96d8-4ed4-a728-5e72284d0995,d0ea3148-948d-4817-94f8-dcaf2342bbbe,probe00,mainenlab,ZFM-01936,CCU,Lab 2,CA1,2021-01-19,52,1,0.3757062146892655,-158.24046597544273,-132.3141550693993,-163.13597,-132.99149,13.1142194108653,560,True,149.0,35.0
348,36362f75-96d8-4ed4-a728-5e72284d0995,d0ea3148-948d-4817-94f8-dcaf2342bbbe,probe00,mainenlab,ZFM-01936,CCU,Lab 2,DG,2021-01-19,62,6,0.3757062146892655,-153.13992101517465,-129.84636307902923,-151.36708,-119.67358,16.68181128463919,560,True,149.0,35.0
349,36362f75-96d8-4ed4-a728-5e72284d0995,d0ea3148-948d-4817-94f8-dcaf2342bbbe,probe00,mainenlab,ZFM-01936,CCU,Lab 2,LP,2021-01-19,50,33,0.3757062146892655,-184.385540896097,-162.86954876963216,-169.65675,-135.15079,15.452506314704436,560,True,149.0,35.0
350,36362f75-96d8-4ed4-a728-5e72284d0995,d0ea3148-948d-4817-94f8-dcaf2342bbbe,probe00,mainenlab,ZFM-01936,CCU,Lab 2,PO,2021-01-19,54,42,0.3757062146892655,-192.283765191254,-174.84360281513275,-173.905,-139.41684,16.991702571690542,560,True,149.0,35.0
351,8abf098f-d4f6-4957-9c0a-f53685db74cc,b22f694e-4a34-4142-ab9d-2556c3487086,probe00,cortexlab,KS055,UCL,Lab 1,PPC,2021-05-02,76,25,0.21787709497206703,-166.54064892029263,-136.862542712696,-180.09927,-145.4294,13.025059135647279,480,True,159.0,53.0
352,8abf098f-d4f6-4957-9c0a-f53685db74cc,b22f694e-4a34-4142-ab9d-2556c3487086,probe00,cortexlab,KS055,UCL,Lab 1,CA1,2021-05-02,56,3,0.21787709497206703,-155.53622217923038,-127.91605867040643,-162.41585,-126.78255,11.322692438681592,480,True,159.0,53.0
